Name,County,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate,county_name,state,year
"Grayson County, Virginia",077,15180.0,48.2,31002.0,20190.0,2899.0,19.09749670619236,GRAYSON,VIRGINIA,2016
"Nottoway County, Virginia",135,15641.0,41.9,36849.0,19256.0,3030.0,19.37216290518509,NOTTOWAY,VIRGINIA,2016
"Rappahannock County, Virginia",157,7416.0,49.1,58026.0,34886.0,681.0,9.18284789644013,RAPPAHANNOCK,VIRGINIA,2016
"Charles City County, Virginia",036,7086.0,49.2,54167.0,30477.0,1032.0,14.563928873835733,CHARLES CITY,VIRGINIA,2016
"Culpeper County, Virginia",047,48952.0,38.9,66160.0,28969.0,4330.0,8.84539957509397,CULPEPER,VIRGINIA,2016
"Dinwiddie County, Virginia",053,28155.0,42.2,51579.0,24001.0,4375.0,15.538980642869827,DINWIDDIE,VIRGINIA,2016
"Greene County, Virginia",079,19085.0,40.4,61615.0,28647.0,2076.0,10.877652606759234,GREENE,VIRGINIA,2016
"Hanover County, Virginia",085,102199.0,42.4,81170.0,35881.0,6201.0,6.067574046712786,HANOVER,VIRGINIA,2016
"Lunenburg County, Virginia",111,12450.0,45.2,39911.0,18383.0,2361.0,18.96385542168675,LUNENBURG,VIRGINIA,2016
"Orange County, Virginia",137,34873.0,42.1,66990.0,30361.0,3136.0,8.992630401743469,ORANGE,VIRGINIA,2016
"Emporia city, Virginia",595,5565.0,39.5,27169.0,18608.0,1764.0,31.69811320754717,"EMPORIA CITY, VIRGINIA","EMPORIA CITY, VIRGINIA",2016
"Wythe County, Virginia",197,29171.0,43.9,42888.0,24431.0,4677.0,16.03304651880292,WYTHE,VIRGINIA,2016
"Chesapeake city, Virginia",550,233194.0,36.7,69978.0,30764.0,21418.0,9.18462739178538,"CHESAPEAKE CITY, VIRGINIA","CHESAPEAKE CITY, VIRGINIA",2016
"Harrisonburg city, Virginia",660,51979.0,24.0,40494.0,18892.0,14757.0,28.390311471940592,"HARRISONBURG CITY, VIRGINIA","HARRISONBURG CITY, VIRGINIA",2016
"Albemarle County, Virginia",003,104287.0,38.9,70342.0,38039.0,9341.0,8.957012858745577,ALBEMARLE,VIRGINIA,2016
"Bedford County, Virginia",019,76933.0,45.6,56725.0,29561.0,7028.0,9.135221556419221,BEDFORD,VIRGINIA,2016
"Buckingham County, Virginia",029,17030.0,42.4,43514.0,19264.0,2632.0,15.455079271873165,BUCKINGHAM,VIRGINIA,2016
"Wise County, Virginia",195,40074.0,40.0,36352.0,20896.0,7865.0,19.626191545640566,WISE,VIRGINIA,2016
"Covington city, Virginia",580,5650.0,43.0,34703.0,21512.0,1187.0,21.008849557522122,"COVINGTON CITY, VIRGINIA","COVINGTON CITY, VIRGINIA",2016
"Portsmouth city, Virginia",740,96071.0,35.0,47050.0,23878.0,16897.0,17.58803384996513,"PORTSMOUTH CITY, VIRGINIA","PORTSMOUTH CITY, VIRGINIA",2016
"Banks County, Georgia",011,18336.0,40.9,40721.0,18890.0,2837.0,15.472294938917976,BANKS,GEORGIA,2016
"Bulloch County, Georgia",031,73141.0,27.4,37125.0,19544.0,20922.0,28.605023174416537,BULLOCH,GEORGIA,2016
"Clarke County, Georgia",059,122037.0,26.8,33116.0,20195.0,39327.0,32.22547260257135,CLARKE,GEORGIA,2016
"Clay County, Georgia",061,3068.0,44.1,22120.0,13533.0,1199.0,39.08083441981747,CLAY,GEORGIA,2016
"Russell County, Kansas",167,6988.0,47.4,42656.0,24181.0,893.0,12.779049799656555,RUSSELL,KANSAS,2016
"Marshall County, Kansas",117,9963.0,45.2,47532.0,26978.0,923.0,9.264277827963465,MARSHALL,KANSAS,2016
"Allen County, Kansas",001,12951.0,41.7,40911.0,21577.0,1916.0,14.794224384217435,ALLEN,KANSAS,2016
"Cheyenne County, Kansas",023,2679.0,48.5,46058.0,27608.0,234.0,8.734602463605823,CHEYENNE,KANSAS,2016
"Cowley County, Kansas",035,35977.0,38.0,44960.0,22249.0,5546.0,15.415404286071658,COWLEY,KANSAS,2016
"Elk County, Kansas",049,2635.0,50.8,37393.0,22040.0,449.0,17.039848197343453,ELK,KANSAS,2016
"Franklin County, Kansas",059,25663.0,39.3,51465.0,24597.0,3357.0,13.081089506293107,FRANKLIN,KANSAS,2016
"Hodgeman County, Kansas",083,1919.0,48.9,56250.0,33661.0,108.0,5.627931214174049,HODGEMAN,KANSAS,2016
"Wicomico County, Maryland",045,101527.0,35.7,53508.0,26498.0,15924.0,15.684497719818374,WICOMICO,MARYLAND,2016
"Caroline County, Maryland",011,32653.0,40.0,50830.0,24311.0,5484.0,16.794781490215293,CAROLINE,MARYLAND,2016
"Suffolk County, Massachusetts",025,767719.0,32.4,57439.0,35844.0,145744.0,18.984029312808463,SUFFOLK,MASSACHUSETTS,2016
"Dukes County, Massachusetts",007,17137.0,46.5,63534.0,40051.0,1544.0,9.009744996207038,DUKES,MASSACHUSETTS,2016
"Middlesex County, Massachusetts",017,1567610.0,38.5,89019.0,45579.0,124652.0,7.951722686127289,MIDDLESEX,MASSACHUSETTS,2016
"Bristol County, Massachusetts",005,554868.0,40.7,59343.0,30525.0,67338.0,12.135859339518587,BRISTOL,MASSACHUSETTS,2016
"Hampden County, Massachusetts",013,468072.0,38.6,51005.0,27057.0,80119.0,17.11681108889231,HAMPDEN,MASSACHUSETTS,2016
"Essex County, Massachusetts",009,769362.0,40.7,70886.0,37210.0,84757.0,11.016530579883073,ESSEX,MASSACHUSETTS,2016
"Franklin County, Massachusetts",011,70916.0,45.4,56347.0,31689.0,7881.0,11.113147949686953,FRANKLIN,MASSACHUSETTS,2016
"Worcester County, Massachusetts",027,813589.0,39.9,67005.0,33272.0,89860.0,11.044888758328836,WORCESTER,MASSACHUSETTS,2016
"Hampshire County, Massachusetts",015,161035.0,36.0,62608.0,31051.0,20315.0,12.615269972366256,HAMPSHIRE,MASSACHUSETTS,2016
"Chippewa County, Michigan",033,38330.0,39.8,42287.0,20839.0,5995.0,15.64049047743282,CHIPPEWA,MICHIGAN,2016
"Allegan County, Michigan",005,113666.0,40.0,55630.0,25840.0,13093.0,11.518835887600513,ALLEGAN,MICHIGAN,2016
"Oakland County, Michigan",125,1235215.0,40.9,69850.0,38992.0,117008.0,9.472682893261497,OAKLAND,MICHIGAN,2016
"Alger County, Michigan",003,9396.0,49.0,41270.0,20993.0,1096.0,11.66453810131971,ALGER,MICHIGAN,2016
"Muskegon County, Michigan",121,172148.0,39.0,43920.0,21614.0,32351.0,18.79255059599879,MUSKEGON,MICHIGAN,2016
"Leelanau County, Michigan",089,21764.0,53.3,59018.0,35954.0,1872.0,8.601360044109539,LEELANAU,MICHIGAN,2016
"Lapeer County, Michigan",087,88310.0,43.5,54174.0,25373.0,8914.0,10.09398709092968,LAPEER,MICHIGAN,2016
"Sanilac County, Michigan",151,41761.0,44.6,42037.0,22510.0,6476.0,15.507291492061972,SANILAC,MICHIGAN,2016
"Isabella County, Michigan",073,70574.0,27.0,40706.0,21387.0,18428.0,26.111599172499787,ISABELLA,MICHIGAN,2016
"Ontonagon County, Michigan",131,6165.0,56.6,35038.0,22428.0,928.0,15.05271695052717,ONTONAGON,MICHIGAN,2016
"Tuscola County, Michigan",157,54014.0,43.8,44193.0,22511.0,8330.0,15.421927648387456,TUSCOLA,MICHIGAN,2016
"Alcona County, Michigan",001,10461.0,57.4,38160.0,23380.0,1536.0,14.683108689417837,ALCONA,MICHIGAN,2016
"Ionia County, Michigan",067,64126.0,38.2,50037.0,21526.0,8597.0,13.406418613354957,IONIA,MICHIGAN,2016
"Kalkaska County, Michigan",079,17259.0,44.6,42612.0,22508.0,2839.0,16.44938872472333,KALKASKA,MICHIGAN,2016
"Berrien County, Michigan",021,155134.0,41.7,45980.0,26309.0,26963.0,17.38045818453724,BERRIEN,MICHIGAN,2016
"Oscoda County, Michigan",135,8374.0,51.6,35175.0,20047.0,1621.0,19.357535228086935,OSCODA,MICHIGAN,2016
"Wexford County, Michigan",165,32829.0,41.9,40417.0,21200.0,6080.0,18.52021078924122,WEXFORD,MICHIGAN,2016
"Clinton County, Michigan",037,77245.0,40.4,62646.0,31170.0,8665.0,11.217554534274063,CLINTON,MICHIGAN,2016
"Dickinson County, Michigan",043,25889.0,46.5,43373.0,25136.0,3720.0,14.369037042759473,DICKINSON,MICHIGAN,2016
"Huron County, Michigan",063,32021.0,48.3,43082.0,24455.0,4399.0,13.737859529683645,HURON,MICHIGAN,2016
"Ingham County, Michigan",065,284559.0,31.6,46842.0,26083.0,59145.0,20.784793311756086,INGHAM,MICHIGAN,2016
"Autauga County, Alabama",001,55639.0,38.6,57982.0,29804.0,8394.0,15.086540016894624,AUTAUGA,ALABAMA,2020
"Baldwin County, Alabama",003,218289.0,43.2,61756.0,33751.0,19739.0,9.042599489667367,BALDWIN,ALABAMA,2020
"Barbour County, Alabama",005,25026.0,40.1,34990.0,20074.0,6312.0,25.22176935986574,BARBOUR,ALABAMA,2020
"Bibb County, Alabama",007,22374.0,39.9,51721.0,22626.0,3755.0,16.782872977563244,BIBB,ALABAMA,2020
"Blount County, Alabama",009,57755.0,41.0,48922.0,25457.0,7847.0,13.586702450004328,BLOUNT,ALABAMA,2020
"Bullock County, Alabama",011,10173.0,39.7,33866.0,20783.0,2865.0,28.162783839575347,BULLOCK,ALABAMA,2020
"Butler County, Alabama",013,19726.0,41.2,44850.0,23415.0,3796.0,19.243637838385887,BUTLER,ALABAMA,2020
"Calhoun County, Alabama",015,114324.0,39.5,50128.0,26238.0,17556.0,15.35635562086701,CALHOUN,ALABAMA,2020
"Lewis County, Kentucky",135,13345.0,42.8,29844.0,18853.0,3735.0,27.988010490820532,LEWIS,KENTUCKY,2020
"Lincoln County, Kentucky",137,24493.0,41.1,42231.0,21716.0,4938.0,20.160862287184095,LINCOLN,KENTUCKY,2020
"Livingston County, Kentucky",139,9172.0,46.0,52795.0,28504.0,1243.0,13.552115133013519,LIVINGSTON,KENTUCKY,2020
"Logan County, Kentucky",141,27049.0,41.1,48912.0,25026.0,4598.0,16.998779991866613,LOGAN,KENTUCKY,2020
"Lyon County, Kentucky",143,8226.0,50.3,49286.0,26993.0,805.0,9.786044249939216,LYON,KENTUCKY,2020
"McCracken County, Kentucky",145,65485.0,42.3,47011.0,30044.0,9682.0,14.785065282125677,MCCRACKEN,KENTUCKY,2020
"McCreary County, Kentucky",147,17333.0,39.7,29499.0,16016.0,5018.0,28.950556741475797,MCCREARY,KENTUCKY,2020
"Madison County, Kentucky",151,92090.0,34.1,51649.0,26528.0,15314.0,16.629384297969377,MADISON,KENTUCKY,2020
"Marion County, Kentucky",155,19257.0,40.0,43587.0,22747.0,3879.0,20.143324505374668,MARION,KENTUCKY,2020
"Marshall County, Kentucky",157,31225.0,45.0,57348.0,30564.0,3096.0,9.915132105684547,MARSHALL,KENTUCKY,2020
"Mason County, Kentucky",161,17122.0,41.0,46241.0,29371.0,2885.0,16.849667094965543,MASON,KENTUCKY,2020
"Meade County, Kentucky",163,28379.0,38.9,61500.0,29173.0,3374.0,11.889072906022058,MEADE,KENTUCKY,2020
"Mercer County, Kentucky",167,21690.0,43.2,52312.0,27748.0,2814.0,12.97372060857538,MERCER,KENTUCKY,2020
"Metcalfe County, Kentucky",169,10062.0,43.6,40391.0,20182.0,2209.0,21.95388590737428,METCALFE,KENTUCKY,2020
"Montgomery County, Kentucky",173,28042.0,40.2,46998.0,22437.0,4916.0,17.530846587261966,MONTGOMERY,KENTUCKY,2020
"Morgan County, Kentucky",175,13270.0,42.6,37399.0,18919.0,2502.0,18.854559155990955,MORGAN,KENTUCKY,2020
"Nelson County, Kentucky",179,45915.0,39.9,63032.0,30856.0,3519.0,7.6641620385494935,NELSON,KENTUCKY,2020
"Nicholas County, Kentucky",181,7189.0,40.9,47665.0,24356.0,1577.0,21.93629155654472,NICHOLAS,KENTUCKY,2020
"Oldham County, Kentucky",185,66508.0,39.3,103761.0,44186.0,3011.0,4.527274914296025,OLDHAM,KENTUCKY,2020
"Owen County, Kentucky",187,10847.0,42.3,50553.0,25997.0,1918.0,17.68230847238868,OWEN,KENTUCKY,2020
"Pendleton County, Kentucky",191,14587.0,40.8,56000.0,25647.0,2491.0,17.076849249331598,PENDLETON,KENTUCKY,2020
"Pike County, Kentucky",195,58595.0,42.5,34700.0,22515.0,14342.0,24.476491168188414,PIKE,KENTUCKY,2020
"Powell County, Kentucky",197,12283.0,39.3,41071.0,21484.0,2506.0,20.402181877391516,POWELL,KENTUCKY,2020
"Robertson County, Kentucky",201,2139.0,40.6,53074.0,23794.0,557.0,26.040205703599813,ROBERTSON,KENTUCKY,2020
"Rockcastle County, Kentucky",203,16795.0,42.6,38744.0,22597.0,3591.0,21.381363501041978,ROCKCASTLE,KENTUCKY,2020
"Russell County, Kentucky",207,17846.0,43.4,41731.0,22956.0,3773.0,21.141992603384512,RUSSELL,KENTUCKY,2020
"Scott County, Kentucky",209,55961.0,36.0,71750.0,33535.0,5339.0,9.540572898983221,SCOTT,KENTUCKY,2020
"Simpson County, Kentucky",213,18319.0,38.7,50159.0,24402.0,2209.0,12.058518478082865,SIMPSON,KENTUCKY,2020
"Spencer County, Kentucky",215,18945.0,42.9,85488.0,35209.0,1530.0,8.076009501187649,SPENCER,KENTUCKY,2020
"Todd County, Kentucky",219,12334.0,37.2,47229.0,23971.0,2543.0,20.61780444300308,TODD,KENTUCKY,2020
"Trimble County, Kentucky",223,8528.0,42.2,57589.0,27194.0,1481.0,17.366322701688556,TRIMBLE,KENTUCKY,2020
"Union County, Kentucky",225,14582.0,38.0,49812.0,23705.0,2585.0,17.72733507063503,UNION,KENTUCKY,2020
"Washington County, Kentucky",229,12044.0,41.6,55321.0,27448.0,1712.0,14.214546662238458,WASHINGTON,KENTUCKY,2020
"Wayne County, Kentucky",231,20447.0,44.0,37678.0,26172.0,4462.0,21.822272215973005,WAYNE,KENTUCKY,2020
"Whitley County, Kentucky",235,36252.0,36.7,39258.0,21535.0,7134.0,19.678914266799072,WHITLEY,KENTUCKY,2020
"Wolfe County, Kentucky",237,7188.0,41.4,22292.0,14162.0,2533.0,35.2392877017251,WOLFE,KENTUCKY,2020
"Androscoggin County, Maine",001,107958.0,40.7,55002.0,29947.0,11843.0,10.970006854517498,ANDROSCOGGIN,MAINE,2020
"Aroostook County, Maine",003,67431.0,48.0,43791.0,26774.0,9320.0,13.821536088742567,AROOSTOOK,MAINE,2020
"Franklin County, Maine",007,29933.0,46.5,51630.0,29905.0,3588.0,11.986770454013964,FRANKLIN,MAINE,2020
"Hancock County, Maine",009,54832.0,49.1,58345.0,35345.0,5369.0,9.791727458418443,HANCOCK,MAINE,2020
"Knox County, Maine",013,39809.0,48.6,57794.0,34420.0,3514.0,8.82714963952875,KNOX,MAINE,2020
"Lincoln County, Maine",015,34415.0,51.2,58125.0,35114.0,3592.0,10.437309312799652,LINCOLN,MAINE,2020
"Penobscot County, Maine",019,151696.0,42.2,52128.0,29603.0,19405.0,12.79203143128362,PENOBSCOT,MAINE,2020
"Piscataquis County, Maine",021,16864.0,51.5,42083.0,25511.0,2848.0,16.888045540796963,PISCATAQUIS,MAINE,2020
"Somerset County, Maine",025,50573.0,46.9,45382.0,25023.0,9710.0,19.199968362565006,SOMERSET,MAINE,2020
"Washington County, Maine",029,31378.0,48.5,44847.0,26049.0,5480.0,17.46446554911084,WASHINGTON,MAINE,2020
"York County, Maine",031,206074.0,45.3,68932.0,37009.0,15059.0,7.307569125653892,YORK,MAINE,2020
"Anoka County, Minnesota",003,353775.0,38.6,84379.0,37804.0,20270.0,5.729630414811674,ANOKA,MINNESOTA,2020
"Becker County, Minnesota",005,34227.0,42.3,60508.0,34226.0,3588.0,10.482952055394863,BECKER,MINNESOTA,2020
"Beltrami County, Minnesota",007,46784.0,34.1,50525.0,26563.0,8167.0,17.456822845417236,BELTRAMI,MINNESOTA,2020
"Benton County, Minnesota",009,40476.0,36.0,60564.0,31515.0,3357.0,8.293803735546991,BENTON,MINNESOTA,2020
"Big Stone County, Minnesota",011,4974.0,48.5,55909.0,30588.0,596.0,11.982308001608363,BIG STONE,MINNESOTA,2020
"Blue Earth County, Minnesota",013,67368.0,31.3,61058.0,29965.0,10510.0,15.600878755492221,BLUE EARTH,MINNESOTA,2020
"Brown County, Minnesota",015,25076.0,42.0,59804.0,30900.0,1687.0,6.727548253309938,BROWN,MINNESOTA,2020
"Carlton County, Minnesota",017,35709.0,41.2,66201.0,30619.0,3677.0,10.297123974348203,CARLTON,MINNESOTA,2020
"Carver County, Minnesota",019,103561.0,38.1,104011.0,48492.0,3476.0,3.356475893434787,CARVER,MINNESOTA,2020
"Cass County, Minnesota",021,29462.0,48.9,53845.0,30979.0,3775.0,12.813115199239698,CASS,MINNESOTA,2020
"Chippewa County, Minnesota",023,11876.0,42.1,57301.0,30957.0,1138.0,9.582350959919165,CHIPPEWA,MINNESOTA,2020
"Chisago County, Minnesota",025,55844.0,41.3,86900.0,35869.0,3490.0,6.249552324332068,CHISAGO,MINNESOTA,2020
"Meigs County, Tennessee",121,12237.0,45.9,50733.0,24299.0,1852.0,15.13442837296723,MEIGS,TENNESSEE,2020
"Montgomery County, Tennessee",125,204992.0,31.0,60878.0,28032.0,24675.0,12.037055104589447,MONTGOMERY,TENNESSEE,2020
"Moore County, Tennessee",127,6396.0,45.9,63762.0,30430.0,505.0,7.895559724828018,MOORE,TENNESSEE,2020
"Obion County, Tennessee",131,30343.0,42.4,39985.0,23336.0,5673.0,18.696239659888608,OBION,TENNESSEE,2020
"Overton County, Tennessee",133,22171.0,43.2,36478.0,22864.0,4200.0,18.943665148166524,OVERTON,TENNESSEE,2020
"Pickett County, Tennessee",137,5068.0,50.7,43125.0,26925.0,966.0,19.060773480662984,PICKETT,TENNESSEE,2020
"Polk County, Tennessee",139,16807.0,46.3,45326.0,28059.0,2046.0,12.173499137264235,POLK,TENNESSEE,2020
"Rhea County, Tennessee",143,32964.0,40.0,46096.0,23634.0,5449.0,16.530154107511223,RHEA,TENNESSEE,2020
"Roane County, Tennessee",145,53331.0,47.3,55578.0,32067.0,7117.0,13.344958841949335,ROANE,TENNESSEE,2020
"Rutherford County, Tennessee",149,324139.0,33.6,68718.0,31195.0,32953.0,10.166317536612379,RUTHERFORD,TENNESSEE,2020
"Scott County, Tennessee",151,22020.0,39.4,37135.0,19970.0,4734.0,21.498637602179837,SCOTT,TENNESSEE,2020
"Sequatchie County, Tennessee",153,14936.0,44.4,44217.0,22931.0,3174.0,21.25066952329941,SEQUATCHIE,TENNESSEE,2020
"Shelby County, Tennessee",157,936611.0,35.7,52092.0,31272.0,174362.0,18.61626651833045,SHELBY,TENNESSEE,2020
"Smith County, Tennessee",159,19926.0,40.6,48611.0,28134.0,2904.0,14.573923517012949,SMITH,TENNESSEE,2020
"Sullivan County, Tennessee",163,157707.0,45.3,47438.0,28790.0,24071.0,15.263114509818841,SULLIVAN,TENNESSEE,2020
"Sumner County, Tennessee",165,187680.0,39.6,69878.0,34353.0,18421.0,9.815110826939472,SUMNER,TENNESSEE,2020
"Trousdale County, Tennessee",169,10910.0,33.9,56981.0,24036.0,918.0,8.41429880843263,TROUSDALE,TENNESSEE,2020
"Unicoi County, Tennessee",171,17821.0,47.4,44526.0,23817.0,3039.0,17.05291510016273,UNICOI,TENNESSEE,2020
"Van Buren County, Tennessee",175,5813.0,46.5,47576.0,22051.0,856.0,14.725615000860142,VAN BUREN,TENNESSEE,2020
"Warren County, Tennessee",177,40971.0,40.1,42668.0,23143.0,8146.0,19.88235581264797,WARREN,TENNESSEE,2020
"Wayne County, Tennessee",181,16638.0,44.0,42206.0,22231.0,2356.0,14.160355811996634,WAYNE,TENNESSEE,2020
"Weakley County, Tennessee",183,33377.0,38.5,41488.0,22841.0,6146.0,18.413877820055728,WEAKLEY,TENNESSEE,2020
"Williamson County, Tennessee",187,232380.0,39.3,111196.0,53320.0,10768.0,4.633789482743782,WILLIAMSON,TENNESSEE,2020
"Wilson County, Tennessee",189,140604.0,40.2,78962.0,36576.0,11497.0,8.176865523029218,WILSON,TENNESSEE,2020
"Box Elder County, Utah",003,54953.0,32.9,63573.0,25835.0,4328.0,7.8758211562608045,BOX ELDER,UTAH,2020
"Cache County, Utah",005,126336.0,25.4,60530.0,24221.0,17985.0,14.23584726443769,CACHE,UTAH,2020
"Daggett County, Utah",009,590.0,38.9,74911.0,27568.0,17.0,2.8813559322033897,DAGGETT,UTAH,2020
"Davis County, Utah",011,350761.0,31.3,87570.0,32819.0,18603.0,5.303611290878974,DAVIS,UTAH,2020
"Emery County, Utah",015,10099.0,37.2,57772.0,24372.0,1200.0,11.88236459055352,EMERY,UTAH,2020
"Garfield County, Utah",017,5000.0,42.0,44279.0,23926.0,788.0,15.76,GARFIELD,UTAH,2020
"Grand County, Utah",019,9698.0,40.8,56639.0,30948.0,1344.0,13.858527531449784,GRAND,UTAH,2020
"Iron County, Utah",021,53148.0,29.3,52045.0,22409.0,8606.0,16.192519003537292,IRON,UTAH,2020
"Juab County, Utah",023,11623.0,30.1,68333.0,23467.0,1338.0,11.511657919642088,JUAB,UTAH,2020
"Kane County, Utah",025,7658.0,42.0,49486.0,28142.0,982.0,12.823191433794724,KANE,UTAH,2020
"Millard County, Utah",027,12963.0,34.5,63221.0,25479.0,1576.0,12.157679549487002,MILLARD,UTAH,2020
"Morgan County, Utah",029,11950.0,32.6,100408.0,34280.0,201.0,1.6820083682008369,MORGAN,UTAH,2020
"Piute County, Utah",031,1870.0,53.4,29125.0,18148.0,351.0,18.77005347593583,PIUTE,UTAH,2020
"Rich County, Utah",033,2415.0,33.0,63917.0,23943.0,252.0,10.434782608695652,RICH,UTAH,2020
"Salt Lake County, Utah",035,1146215.0,33.0,77128.0,34640.0,97255.0,8.484882853565868,SALT LAKE,UTAH,2020
"San Juan County, Utah",037,15295.0,32.6,49690.0,20088.0,3395.0,22.19679633867277,SAN JUAN,UTAH,2020
"Sanpete County, Utah",039,30421.0,33.2,55820.0,21254.0,4060.0,13.34604385128694,SANPETE,UTAH,2020
"Sevier County, Utah",041,21475.0,35.8,55361.0,24041.0,3008.0,14.0069848661234,SEVIER,UTAH,2020
"Summit County, Utah",043,41680.0,40.2,106973.0,57308.0,1880.0,4.5105566218809985,SUMMIT,UTAH,2020
"Tooele County, Utah",045,69740.0,31.6,76737.0,27702.0,4047.0,5.802982506452538,TOOELE,UTAH,2020
"Uintah County, Utah",047,35736.0,31.1,59428.0,24578.0,4654.0,13.02328184463846,UINTAH,UTAH,2020
"Utah County, Utah",049,621506.0,25.0,77057.0,27365.0,60902.0,9.799100893635782,UTAH,UTAH,2020
"Wasatch County, Utah",051,33053.0,34.3,85807.0,38622.0,1573.0,4.759023386681996,WASATCH,UTAH,2020
"Washington County, Utah",053,172127.0,37.7,61747.0,29886.0,16942.0,9.84273240107595,WASHINGTON,UTAH,2020
"Wayne County, Utah",055,2698.0,42.0,49299.0,23184.0,270.0,10.007412898443292,WAYNE,UTAH,2020
"Weber County, Utah",057,255284.0,32.9,71275.0,29186.0,21604.0,8.462731702731077,WEBER,UTAH,2020
"Bennington County, Vermont",003,35649.0,46.3,58200.0,34435.0,3888.0,10.906336783640494,BENNINGTON,VERMONT,2020
"Caledonia County, Vermont",005,30027.0,45.0,52481.0,30902.0,3505.0,11.672827788323842,CALEDONIA,VERMONT,2020
"Essex County, Vermont",009,6179.0,51.4,47035.0,27583.0,870.0,14.079948211684739,ESSEX,VERMONT,2020
"Franklin County, Vermont",011,49275.0,40.5,65314.0,31305.0,4790.0,9.720953830542872,FRANKLIN,VERMONT,2020
"Lamoille County, Vermont",015,25376.0,40.4,64179.0,38794.0,3067.0,12.086223203026481,LAMOILLE,VERMONT,2020
"Orange County, Vermont",017,28873.0,46.7,62737.0,33384.0,2749.0,9.521005783950404,ORANGE,VERMONT,2020
"Rutland County, Vermont",021,58527.0,47.0,57176.0,31831.0,6151.0,10.509679293317614,RUTLAND,VERMONT,2020
"Washington County, Vermont",023,58336.0,43.7,64862.0,36071.0,5724.0,9.812122874382885,WASHINGTON,VERMONT,2020
"Windsor County, Vermont",027,55191.0,48.0,61503.0,37145.0,5120.0,9.276874852783969,WINDSOR,VERMONT,2020
"Accomack County, Virginia",001,32560.0,45.8,46178.0,27012.0,6373.0,19.573095823095823,ACCOMACK,VIRGINIA,2020
"Watonwan County, Minnesota",165,10903.0,40.7,53304.0,28633.0,1366.0,12.528661836191874,WATONWAN,MINNESOTA,2020
"Cass County, Missouri",037,104687.0,39.9,72522.0,33883.0,8570.0,8.186307755499728,CASS,MISSOURI,2020
"Christian County, Missouri",043,87324.0,38.6,64442.0,30078.0,8651.0,9.90678393110714,CHRISTIAN,MISSOURI,2020
"Clinton County, Missouri",049,20503.0,40.6,62213.0,28461.0,2057.0,10.032678144661757,CLINTON,MISSOURI,2020
"Crawford County, Missouri",055,23984.0,42.2,44380.0,23082.0,4175.0,17.407438292194797,CRAWFORD,MISSOURI,2020
"Daviess County, Missouri",061,8294.0,40.9,52143.0,24987.0,1079.0,13.009404388714733,DAVIESS,MISSOURI,2020
"Douglas County, Missouri",067,13335.0,47.8,43714.0,23883.0,1983.0,14.870641169853767,DOUGLAS,MISSOURI,2020
"Gasconade County, Missouri",073,14673.0,47.5,56380.0,29614.0,1369.0,9.330062018673754,GASCONADE,MISSOURI,2020
"Grundy County, Missouri",079,9885.0,40.5,46885.0,25928.0,1600.0,16.186140617096612,GRUNDY,MISSOURI,2020
